trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_11_vs_Student_0,sw_Ablated_11_vs_Student_1,sw_Student_0_vs_Student_1,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
206,2,150.0,60.0,False,44.93833816709932,3372.758725196307,3329.2201722766017,0.011708160286667947,1708.848531681703,1663.9101935146039
207,2,150.0,90.0,False,57.41470525460416,3218.400966338133,3163.6085144329563,0.036192219878897425,1637.9078357963685,1580.4931305417645
208,2,150.0,120.0,False,58.063429275988454,3484.339468333187,3428.877680186409,0.03499651241129863,1771.2014488045877,1713.1380195285992
209,2,150.0,150.0,True,47.258201306162896,3546.826327954201,3500.8162413392643,0.01762040943041393,1797.042264630182,1749.7840633240191
210,2,150.0,180.0,False,42.35913756674101,3194.9688609063437,3155.2463271016236,0.01252231688907942,1618.6639992365424,1576.3048616698013
211,2,150.0,210.0,False,38.082281703604124,3158.0157196697483,3122.369548934318,0.013241921130729787,1598.0490006866762,1559.966718983072
212,2,150.0,240.0,False,34.43024459068045,3202.4813617478308,3170.09820831017,0.012420114839364157,1618.4558031692557,1584.025558578575
213,2,150.0,270.0,False,35.530017979534676,3295.7433804056905,3261.612242034734,0.03184898028087833,1665.6366991926125,1630.106681213078
214,2,150.0,300.0,False,30.665063266271886,3568.3099542601167,3538.4567605867987,0.04398386707370469,1799.4875087631942,1768.8224454969222
215,2,150.0,330.0,False,24.863709465814292,3330.1698730131698,3306.145549100149,0.015313465937486927,1677.516791239492,1652.6530817736777
216,2,180.0,0.0,False,18.787029805979067,3419.525900337708,3401.287044023944,0.014666017229548719,1719.1564650718437,1700.3694352658647
217,2,180.0,30.0,False,24.22389175433701,3456.7105519517568,3433.3261330183286,0.01559374826611417,1740.4672218530468,1716.2433300987097
218,2,180.0,60.0,False,33.1570053112504,3297.7637767529604,3265.8380675278,0.014238845024033019,1665.4603910321055,1632.303385720855
219,2,180.0,90.0,False,47.08114306463472,3194.3094831019635,3149.0992649858604,0.027201180235395868,1620.6953130832992,1573.6141700186645
220,2,180.0,120.0,False,50.63902386364232,3135.266496531843,3087.052138351322,0.040938269113192066,1592.9527601977427,1542.3137363341004
221,2,180.0,150.0,False,53.699587962408756,3454.286181815851,3402.2465164319965,0.015334505432733764,1753.9928848891298,1700.293296926721
222,2,180.0,180.0,True,45.433371769598494,3306.2296567436674,3263.078071218029,0.02032638815404285,1675.831514256633,1630.3981424870344
223,2,180.0,210.0,False,42.14492345681005,3444.854450769393,3404.7775657979464,0.014499834489652091,1743.4996871131016,1701.3547636562914
224,2,180.0,240.0,False,39.62334414150081,3648.7438357144038,3610.3890559289603,0.030316398515810142,1844.1835899279522,1804.5602457864513
225,2,180.0,270.0,False,33.96250383943851,3097.7877763019924,3065.2337077791435,0.01626237029444516,1565.8751400707154,1531.9126362312768
226,2,180.0,300.0,False,25.381089583388402,3709.787039122607,3685.16695634395,0.01696611306486754,1867.5840643529978,1842.2029747696095
227,2,180.0,330.0,False,20.380325494267446,3293.656887546774,3274.409780836333,0.0215305441312834,1657.0186065205207,1636.6382810262533
228,2,210.0,0.0,False,12.79895384731333,2988.2186110192797,2976.099700678341,0.02783490573628549,1500.5087824332966,1487.7098285859831
229,2,210.0,30.0,False,14.689085558320393,3264.343626141055,3250.432855457878,0.012944140829529304,1639.516355849688,1624.8272702913675
230,2,210.0,60.0,False,24.58156840597529,3541.137541234941,3517.369094957261,0.01454721974069293,1782.8595548204582,1758.277986414483
231,2,210.0,90.0,False,31.457588015611933,3323.162047728452,3292.7000890247728,0.06090341802117516,1677.309817872032,1645.85222985642
232,2,210.0,120.0,False,47.13151487674736,3337.6107471578634,3292.5022268409316,0.025714006693929155,1692.3711310173053,1645.239616140558
233,2,210.0,150.0,False,56.546494398704326,3571.015792558465,3516.456456852092,0.018790593397812038,1813.7811434785847,1757.2346490798802
234,2,210.0,180.0,False,48.075750207157554,3339.9153714942518,3294.0840305536294,0.01694472810002637,1693.9955608507046,1645.9198106435472
235,2,210.0,210.0,True,47.27352957324285,3322.059385950015,3277.388225734992,0.024359211191439654,1684.6664577616289,1637.3929281883861
236,2,210.0,240.0,False,26.055037336325327,3393.5564601826277,3368.3668530563064,0.021269796373473822,1709.8057487594765,1683.7507114231512
237,2,210.0,270.0,False,26.270378142486432,3112.9210770845043,3088.197447086727,0.01723379858936587,1569.5957276134955,1543.325349471009
238,2,210.0,300.0,False,15.523537663706243,3256.7500912937867,3242.2602216824444,0.02246264183666201,1636.1368144787464,1620.61327681504
239,2,210.0,330.0,False,14.150607934604956,3155.2729485267923,3141.8571474806477,0.03979933927677398,1584.7117782306987,1570.5611702960937
240,2,240.0,0.0,False,10.796998146629473,3270.025791831442,3259.6269282629046,0.06260407671550418,1640.4113949890357,1629.6143968424062
241,2,240.0,30.0,False,12.561217534968845,3399.7784761913504,3387.722136277716,0.03099298639971947,1706.1698468631596,1693.6086293281908
242,2,240.0,60.0,False,17.080163549499783,2964.347294896105,2948.2410326801237,0.010046497973949835,1490.7137292228024,1473.6335656733027
243,2,240.0,90.0,False,23.10835875229961,3229.557585899733,3207.428272839632,0.016151267778194187,1626.3329723260163,1603.2246135737166
244,2,240.0,120.0,False,42.13750102044013,3453.2805101714175,3412.218755534015,0.035490709948357776,1747.7090055959288,1705.5715045754887
245,2,240.0,150.0,False,40.34211776829629,3400.3856898260456,3361.447547905367,0.02952653023162098,1720.363903797171,1680.0217860288747
246,2,240.0,180.0,False,29.17688000953325,3140.3068847935647,3112.9595654740865,0.01209537695931094,1584.741882401549,1555.5650023920157
247,2,240.0,210.0,False,29.265975521371217,3277.893826008618,3250.1012147417323,0.022273206373882533,1653.5799007649946,1624.3139252436233
248,2,240.0,240.0,True,26.45042203134422,3437.1254750795706,3412.054514996996,0.026085659199189908,1731.7879485554574,1705.3375265241132
249,2,240.0,270.0,False,17.142687268467853,3373.627549964004,3357.626309044727,0.01250695597663012,1695.385118616236,1678.2424313477682
250,2,240.0,300.0,False,18.384101831750343,3355.429840226776,3337.962454293929,0.021241821164759735,1686.906971029263,1668.5228691975128
251,2,240.0,330.0,False,11.236857236972803,3389.6896817368442,3378.807654610464,0.06497350444985717,1700.4632694869085,1689.2264122499357
252,2,270.0,0.0,False,9.284537944418398,3211.5113668308713,3202.854511569217,0.018730748243317073,1610.3979523876449,1601.1134144432265
253,2,270.0,30.0,False,11.534217149848592,3406.513041710875,3395.4310178197893,0.011835244911585,1709.0236294303618,1697.489412280513
254,2,270.0,60.0,False,19.371871644395398,3217.0350287104493,3198.443759947565,0.03393355465154164,1618.2034501774224,1598.831578533027
255,2,270.0,90.0,False,18.65503865154469,3339.7113785729653,3321.9372224853014,0.020264978377180172,1679.183208612255,1660.5281699607103
256,2,270.0,120.0,False,26.267792791857026,3085.162529153801,3059.8882212953986,0.037026896513225986,1555.7151609728292,1529.447368180972
257,2,270.0,150.0,False,27.76311307313005,3363.4505548541083,3336.5467218532985,0.023388006689051076,1695.6068339636192,1667.8437208904893
258,2,270.0,180.0,False,27.114390113704694,3137.286268886349,3112.076440218901,0.01701294336078337,1582.2003295000268,1555.085939386322
259,2,270.0,210.0,False,18.38592015973797,3310.9556933730687,3293.829170894588,0.024603252943806653,1664.6708067664033,1646.2848866066654
260,2,270.0,240.0,False,18.169867847726156,3486.2883972993145,3469.1945961820948,0.016972080624670614,1752.2291325735202,1734.0592647257943
261,2,270.0,270.0,True,15.446084470462154,3293.2401922406134,3278.7911014524643,0.01888206943577956,1654.3431383555378,1638.8970538850756
262,2,270.0,300.0,False,8.188142840068085,3230.3825575565443,3222.8471670491326,0.04234400659778352,1619.285350198306,1611.0972073582382
263,2,270.0,330.0,False,9.873092951061617,3326.184952515416,3316.804967711499,0.03109335317280382,1668.029022733239,1658.1559297821773
264,2,300.0,0.0,False,9.413057885002138,3397.897865246062,3389.0082200853567,0.016041167499992896,1703.655461565532,1694.2424036805298
265,2,300.0,30.0,False,11.030575831897437,3115.248286296641,3104.8773388822433,0.014557070222418372,1563.139431064269,1552.1088552323718
266,2,300.0,60.0,False,14.129582564596856,3264.476936458658,3250.7084676949135,0.03226934161476446,1639.3032595116276,1625.1736769470306
267,2,300.0,90.0,False,19.11720337920912,3509.1664744214822,3490.430208197493,0.060759465869703023,1764.1418389003456,1745.0246355211366
268,2,300.0,120.0,False,19.586832716906258,3215.963811330441,3197.2814260998957,0.01706976026992124,1617.7753220236737,1598.1884893067672
269,2,300.0,150.0,False,22.28073499128495,3524.6665160018074,3503.3417503746286,0.02935777157925519,1773.4736254965462,1751.1928905052612
270,2,300.0,180.0,False,26.301806890946434,3432.946720764905,3408.1101069495508,0.025272679734342503,1729.6242638279257,1703.3224569369793
271,2,300.0,210.0,False,18.307474788333487,3534.6948542186465,3517.3732136643976,0.017171994583504477,1776.50116450349,1758.1936897151566
272,2,300.0,240.0,False,15.63369043038589,3544.326680125958,3529.732031031872,0.017144154108680216,1779.9801852781718,1764.346494847786
273,2,300.0,270.0,False,11.03245437153847,3452.2048976393103,3442.0960658062113,0.016873547159243666,1731.6186760054243,1720.586221633886
274,2,300.0,300.0,True,7.416511719644208,2929.8219844371574,2923.1136428795676,0.02998772638502134,1468.619248078401,1461.2027363587565
275,2,300.0,330.0,False,7.644874579542428,3193.6184019166453,3186.6406937761103,0.01727636002343326,1600.6316382480939,1592.9867636685515
276,2,330.0,0.0,False,11.724327810732902,3329.816025938999,3318.6226467330266,0.016333353996811843,1670.770176874866,1659.045849064133
277,2,330.0,30.0,False,10.217050184603785,3202.127244978132,3192.472474534856,0.019183174468371013,1606.1721475813679,1595.955097396764
278,2,330.0,60.0,False,17.270292541529408,3180.7104383350697,3163.893417019982,0.030643627041673456,1598.9903654382995,1581.7200728967703
279,2,330.0,90.0,False,18.053688444281946,3537.388236689387,3519.710691984514,0.03250037596501934,1777.7209625668345,1759.6672741225527
280,2,330.0,120.0,False,23.596778124274355,3619.8079961129833,3596.816170436746,0.011815165021926442,1821.7023871186288,1798.1056089943545
281,2,330.0,150.0,False,29.08434504401376,3418.0579031658026,3389.8495260256695,0.014907864973906441,1723.5711241049082,1694.4867790608944
282,2,330.0,180.0,False,21.492334466716503,3194.7500358960224,3174.0495796724545,0.035975070213841026,1608.1211851813694,1586.6288507146528
283,2,330.0,210.0,False,20.019737651497522,3219.8744358464246,3201.1122200548757,0.025221492674949414,1619.947086748961,1599.9273490974635
284,2,330.0,240.0,False,16.44236759505617,3332.789083841997,3317.439182381472,0.019709233506415586,1674.6157257185266,1658.1733581234705
285,2,330.0,270.0,False,12.987729179187305,3211.0609195196885,3198.529003030519,0.07481759902501088,1612.0243243494378,1599.0365951702506
286,2,330.0,300.0,False,8.845793995070022,3485.5520973652515,3477.13995263401,0.025603285140427316,1747.1989456801607,1738.3531516850908
287,2,330.0,330.0,True,9.115799790816604,3469.1125999360474,3460.682850173749,0.017436424230814762,1739.114199863432,1729.9984000726154
