ablation_direction_idx,student_run,trial_index,sliced_wasserstein_behaviour,num_behaviour_samples
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,23,0.5878658823412273,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,24,1.363749845963667,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,26,1.3767276671445678,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,56,1.5548681571523335,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,119,0.9717909003497789,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,121,0.5509004232615158,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,148,1.063927141074875,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,180,0.770691413011311,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,195,1.2676351061380635,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,205,1.9945861091840302,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,209,1.6857064130745143,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,212,1.0756923674903183,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,217,2.0654193864582036,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,226,0.7632283082714922,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,238,0.7641461764387247,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,277,0.46558802390378007,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,23,0.5255327618782983,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,24,0.595431814776215,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,26,0.4879463960489446,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,56,1.3082464170676285,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,119,0.4382742532508934,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,121,1.1371013689754665,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,148,1.6692922176469351,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,180,0.8724354402025112,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,195,1.7740314563462927,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,205,1.7038132479927104,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,209,1.6610095892262473,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,212,2.0426542427156313,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,217,1.338322182235077,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,226,1.2960939181716098,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,238,0.4062006490189638,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,277,0.6005280586474991,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,23,17.75405489482798,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,24,17.002254963458995,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,26,16.03661496574475,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,56,15.696728378695388,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,119,16.818169143859564,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,121,19.74038468691,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,148,6.321662904765736,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,180,11.933129701680379,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,195,9.282336632771631,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,205,10.671382818894717,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,209,12.54028238278083,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,212,4.568283185275773,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,217,8.366019378489241,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,226,9.06254285350844,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,238,10.390375362201596,512
2,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,277,12.655655232412741,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,23,1.0838625654779717,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,24,1.0149490257417813,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,26,0.7188349986287981,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,56,0.446102308085016,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,119,0.49987842151663464,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,121,1.0342320091971966,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,148,1.4429738146934779,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,180,1.1205490291626785,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,195,0.38132506759422985,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,205,1.2739496810219446,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,209,0.16594730251089684,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,212,2.540359270571365,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,217,0.6380066197227292,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,226,0.5394083826265148,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,238,0.567208576491515,512
2,index_cued_first_diffusion_0.3_swap_ablation_7_1,277,1.1570473217997579,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,23,0.4956805778479504,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,24,1.4103573793349165,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,26,1.9995507463246565,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,56,2.490303561901834,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,119,0.35643188796909014,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,121,0.9193805905654395,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,148,0.9571957582893881,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,180,2.288114350205718,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,195,0.7068023402098516,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,205,1.1483117454996243,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,209,1.0790934156085117,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,212,2.229194604378713,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,217,1.4631122124677778,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,226,1.8376460680252162,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,238,36.87057566949704,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,277,92.62484282035122,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,23,0.8013103938805104,512
3,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,24,0.7505192144022441,512
