trial_idx,cue,color1_deg,color2_deg,same_color,sw_Healthy_vs_Ablated_0,sw_Healthy_vs_Ablated_1,sw_Healthy_vs_Ablated_2,sw_Healthy_vs_Ablated_3,sw_Healthy_vs_Ablated_4,sw_Healthy_vs_Ablated_5,sw_Healthy_vs_Ablated_6,sw_Healthy_vs_Ablated_7,sw_Healthy_vs_Ablated_8,sw_Healthy_vs_Ablated_9,sw_Healthy_vs_Ablated_10,sw_Healthy_vs_Ablated_11,sw_Healthy_vs_Ablated_12,sw_Healthy_vs_Ablated_13,teacher_vs_students_mean,teacher_vs_students_std
72,1,180.0,0.0,False,1.8632551883203128,1.5673115209896111,0.6179120298537394,1.357124800844349,1.0042267270568268,1.2838355673893789,2.2489445766164744,0.4780457243512409,1.135715409715937,0.6264083023131799,1.2223354219787033,577452.5955495804,2.188433636076505,0.46657400186701636,41247.761119463416,148716.46343871686
73,1,180.0,30.0,False,2.03754591928348,1.5524979380380544,0.6784450363335948,1.4260082906106253,1.3591904175118612,1.2753215719408286,2.5477365531111005,0.6200572251835663,1.3373281888450288,1.3286172749928213,2.01555144601033,212065.89591000695,2.4708058390446097,1.1455340450756495,15148.977896410925,54614.92653391484
74,1,180.0,60.0,False,2.233361747785466,1.1444427435227393,0.3768778097488186,1.016455410945977,1.8299950886470522,1.3443564242479433,2.741111205742003,0.8261412131091616,1.2536606054539852,1.3972619310185017,1.85860552037284,64168.29462875509,2.7181584591725976,1.2066993142100533,4584.874411159219,16525.467456291863
75,1,180.0,90.0,False,2.4315524728632996,1.3118684401381975,0.4543003814628721,0.5984566931806667,1.7414999889666642,1.3461707528161013,2.6695566208862442,0.748694599672005,0.9443564536579627,1.3227944647295242,1.7765026328180593,11456.200201607759,2.553357544951883,1.3533293821863888,819.6751887168633,2950.0413329803646
76,1,180.0,120.0,False,2.4804117401299375,0.8370480468785262,0.5789785224368994,0.34683133763779544,1.1215119029795702,1.3287790165685947,2.653117930814795,0.6056110962649937,0.7457973322826101,0.9698625333197102,1.6198995467200528,35860.08198530377,2.479224817124798,1.3585205812935999,2562.6576842648724,9235.043924984488
77,1,180.0,150.0,False,2.8681347698027237,0.3206628526320941,0.4319697842472754,0.3472324231799773,1.1412793548246605,1.2234199303991782,2.4497839711957363,0.4145131050886392,0.526626218142114,0.685991972055962,1.344067540601412,50122.31079776898,2.2561358576130104,0.9974686237446491,3581.237006012322,12908.171407100337
78,1,180.0,180.0,True,2.630933529245877,0.5048933397975817,0.31374626152672325,0.327788682103688,1.0753501665005292,1.127119625085529,2.274316173777176,0.3436636939027018,0.32715365905787686,0.2556832687930689,1.3846571851079257,74307.36742903804,2.1534993374323212,0.6493378365378237,5308.623969414066,19136.80828404111
79,1,180.0,210.0,False,2.7994134678878413,0.4188500549485278,1.615997668988867,0.47580567466069384,1.2554984515431562,0.5478514639707438,1.9149405809010176,0.39171851852386896,0.20363072221433992,0.3488827342212887,1.6307667650149293,94674.68931425168,1.7806358817659012,0.8871934476009946,6763.4971785488515,24382.17777525502
80,1,180.0,240.0,False,2.368217630361131,0.5757109304901044,2.053769221959911,0.6245127907838562,1.7176253964426198,0.29300619593499344,1.8882060400579865,0.5231351280869143,0.13349237845361733,0.35949655467446784,1.9294962533257247,379625.63676607586,1.62735012575866,0.6487134678917881,27117.169964156434,97768.25785583162
81,1,180.0,270.0,False,2.132554961411688,1.1955035263815317,1.4835687518178235,0.8477202996261115,1.352054761791556,0.3614468615524995,1.9071943673715177,0.3117600274388731,0.15808288182150576,0.41469883398337076,1.858567861362851,1382843.726604074,1.55992262517283,0.18559890432680412,98775.53537705271,356136.4388207162
82,1,180.0,300.0,False,1.7213285263446805,1.1592150770908356,0.6672637060101734,1.0925254423487658,1.0860351193118014,0.7866823972725235,1.8318828817911137,1.189310955130451,0.32669193925959017,0.10403860883309428,1.7177277269516544,1732116.9792536022,1.655286695287509,0.21830939323848342,123723.60968229079,446088.05885462085
83,1,180.0,330.0,False,1.6580814834901196,1.3721047914995705,0.4308151523221978,1.1686991054946767,0.823462566730949,1.1659930614803715,1.9877306075742627,1.665730167063557,0.8577063569859507,0.29071551595853584,0.9865022117922461,1074846.9707640752,1.6722603733804164,0.31603049296314367,76775.81189971157,276815.13383487886
84,1,210.0,0.0,False,1.7105699434211092,1.435664009372687,0.20145634727254966,1.5557408996303006,1.0663180343144398,0.6874228489923648,1.9910931333793687,0.9538595294174617,0.7445028690411185,0.9091920867449925,1.575734616939359,1314760.0071143587,1.361355689771528,0.5238689203222833,93912.48027809196,338602.18134892563
85,1,210.0,30.0,False,1.9254208184314872,1.0643191782217878,0.1949803362566646,1.1754170742347352,1.6618229290356195,0.6221484166758722,2.218377159923979,1.1537664505613061,0.9660025654079403,1.0500713596230704,1.44515871154962,726761.8240483038,2.0169357964469157,0.366138645550831,51912.69175769612,187169.47305289755
86,1,210.0,60.0,False,2.254002358616704,1.6727859862858852,0.39177466175395737,0.680082515084592,1.994221615620384,0.8215856102587311,2.3221291473730137,1.222566341973009,0.7964004690969734,1.061251071093229,2.1065231793481463,324774.61271852907,1.8101927029405793,0.8983337311465396,23199.47461199426,83641.89414443747
87,1,210.0,90.0,False,2.517980660748197,0.8487456731179739,0.8034264023580742,0.540084157121025,1.89324292695829,0.8713348754414453,2.29699757833355,1.166954132324831,0.9843491950579907,0.813021012125032,2.152560116560935,134069.77504257,1.5630411156138293,1.0820230920598828,9577.664914536272,34527.89896364353
88,1,210.0,120.0,False,2.6326742746380725,0.8584615719906141,1.0434508633019322,0.32687320948413046,1.5475772058085622,0.9700165861338224,2.3506280002324056,1.1106945306607234,0.8882381002982078,0.6022554495572662,1.6969857921497393,42907.54395115332,1.936135606369511,0.7854600475244808,3066.020957313676,11050.05032996339
89,1,210.0,150.0,False,2.561277376063815,0.5242820679521678,1.072486101364589,0.2682881944717018,1.3367190210722169,1.0721183149186646,2.0280972259230823,0.9085099121956333,0.5252123725479871,0.4008849404895831,1.765113242141474,74607.97681827538,1.7653163766221152,0.513019145947422,5330.1941530405065,19214.19983065458
90,1,210.0,180.0,False,2.6220391823676703,0.33234064195804053,1.0381239190698173,0.5268895226319384,1.4013302775967464,0.5068767408190371,1.7614705404890527,0.6245947529168866,0.1707287029615051,0.35227617451767057,1.7580902619420726,122216.29910367425,1.5587919983409897,0.5723366881224279,8730.680356648427,31475.247501347516
91,1,210.0,210.0,True,2.4288899874092635,0.4783339704552952,0.9288497040859377,0.6419795982564833,1.3550851821093663,0.10988198912602266,1.4180900438939341,0.5394303971096259,0.30543777425656443,0.2629300194960612,2.140785940805956,686545.5229795702,1.2478934338240446,0.6344722771499798,49039.85821713486,176812.2586704724
92,1,210.0,240.0,False,2.2943131373050027,0.8039599934490862,0.6500012395099402,0.6193945116750823,1.8110628277704057,0.14103893802162862,1.0695688320133625,0.3693034588023428,0.2114259618187848,0.32118167969181977,2.1671957652430534,1987472.178179801,1.02970791375768,0.4855453034977012,141963.1537056688,511852.1090060633
93,1,210.0,270.0,False,2.2064764708276776,1.244934612836901,0.6476599628848381,0.8130388699945955,1.9979939355792062,0.9065025459203782,1.069404780075256,0.3486643703922696,0.2444512970545433,0.15356098099208104,1.8159253696344662,2264376.265867831,1.1459696332040394,0.32102888991256123,161742.08439139646,583165.7965277656
94,1,210.0,300.0,False,1.7461128134346213,1.3123978769754163,0.2985998245832567,1.4526460944282413,1.5765946783328686,0.12908714132131716,1.232059513644856,0.5355343771021307,0.4319346262311882,0.34945787281709906,1.2249147145137673,2851140.0366225457,1.2528837016703718,0.34826867116248145,203653.7090796037,734280.5926960304
95,1,210.0,330.0,False,1.661276162958457,1.4717190278102037,0.3409524279298103,1.449811027785382,0.8710011878607498,0.5441060970533025,1.7441443976345141,0.5794201110687449,0.5749564039060195,0.40258806552551707,1.3661795481423666,2214561.0492595388,1.4216171857585287,0.3794514017034034,158183.84689161312,570336.4188335062
96,1,240.0,0.0,False,1.7241467556623287,1.206384036579271,0.20133828874126597,0.6464022656307484,1.4510087045273137,0.17103537410316313,1.6212966768698123,0.6013243340483976,0.3842756811275185,0.5163287133858604,1.3636409946201131,1612498.9563238048,1.0187274023977864,0.34567430162214247,115179.30056480959,415281.75343102205
97,1,240.0,30.0,False,1.8043720083356574,0.654230744570589,0.34502979296575087,0.5083473148917601,1.7851756184176146,0.4537400931662381,1.7039852455562388,1.200752603613008,0.5814155342545303,0.4447077262305906,1.8146372255482575,1299871.0717819151,0.9514779976738885,0.5644826610493128,92848.84886689154,334767.73195003864
98,1,240.0,60.0,False,2.046173680109268,1.0950844360139476,0.7376460037869245,0.25443166049532606,1.9719398612764614,0.3362543171496379,1.861833475237879,1.1583154113437435,0.8716380636494565,0.4836971360881885,2.2717083635986413,510487.2419460765,1.0803371458088866,0.33004783091841905,36464.41007524729,131470.27892864117
99,1,240.0,90.0,False,2.139313441301492,0.7925938051244275,1.3066607992724388,0.8321924158901404,1.965262791720299,0.637116808708882,1.711687765971171,1.4196353987746744,1.4746791319252828,0.6924981029819042,1.9131233277419366,393261.5283851674,1.4329594252706976,0.3717856469545944,28091.301278144932,101279.99831731296
100,1,240.0,120.0,False,2.105696614453054,1.094328069779771,1.5950471915798776,0.4822572791051829,1.6179934219925776,0.65559535539341,1.783359118835453,1.3162140373406004,1.5401896648273263,0.8896613511977005,1.9042032196459546,520496.8306114165,1.014206697943852,0.33353698278984584,37179.511635744384,134048.10583843547
101,1,240.0,150.0,False,2.209094199154446,1.0113973271946883,1.7148769571455567,0.48824015947196253,1.599250048601362,0.6673808838050268,1.5091134437658933,1.226228963944422,0.8083322988524121,1.2595556041423333,1.981165813622285,646323.9179420534,1.1931398503046826,0.409245723504444,46167.14249738049,166453.54055333283
102,1,240.0,180.0,False,2.207843103946443,0.6143059812413549,1.609160305271951,0.5260556294717798,1.5937285009855802,0.25528679075822563,1.2217812008378865,1.0299535367967363,0.24165497495719457,0.606684644209698,2.250945263785351,1225860.2739330046,0.9889257537671934,0.33066222963287273,87562.41078006572,315707.02402751293
103,1,240.0,210.0,False,2.308300601481891,0.6989375824203006,0.9226748666188584,0.465432407121035,1.4993613469769642,0.10725300092042032,0.7021662149167186,0.7126517346139121,0.19260320942793324,0.39177803239333486,2.3088304852975057,1817364.7369847181,0.7507395726011505,0.39577909810694983,129812.58524949079,468042.7548543991
104,1,240.0,240.0,True,2.1289012431745467,0.6051173289748509,0.7387509664387302,0.6347120303830311,1.4043959351585018,0.2194347519355574,0.55104121154365,0.432576654210918,0.30654702959051705,0.21001485764826247,1.8678372405790906,2455023.1985608237,0.5778892911540736,0.3410634311780685,175359.51548877108,632264.9461640643
105,1,240.0,270.0,False,1.8478285298026944,0.6951849000244474,0.5145680159851984,0.9398136808695866,1.4421162021932394,0.6197336695454726,0.5879091199299509,0.5748817825858334,0.2897375881688333,0.35375162439228136,1.6356233124285366,2410722.9272427754,0.5890449762792351,0.23988616909209207,172195.23266588192,620855.8757188941
106,1,240.0,300.0,False,1.9319332739132058,0.8390538214966452,0.2216119969814747,0.8651068507033649,0.9258103996834459,0.4430902715172996,0.6825612863472807,0.2051769394717616,0.2373483755929806,0.34950385596472167,1.8280402336814563,3201091.5661611594,0.7028053255878175,0.307653409525111,228650.07898979998,824406.9381011515
107,1,240.0,330.0,False,1.754204580771803,1.1726421585564737,0.18397441056426378,0.7941342074622477,0.9007322349905598,0.20080632694796252,1.2929665585938146,0.3066733613234275,0.3931294457234398,0.5458518628981848,1.572171756355588,2593205.279217563,0.8282859803609395,0.3578810003091291,185229.684476532,667852.2674543832
108,1,270.0,0.0,False,1.1605156461866937,2.113812875917562,0.1759803642899218,0.3951159523068085,1.1139926137792922,0.43455884616356955,1.00287205839477,0.5410935992327099,0.6783536304939592,0.2541449560363111,1.4333842635429082,1337632.742768874,0.7000610764471908,0.7314378549402436,95545.96272090085,344492.89031104656
109,1,270.0,30.0,False,1.4454618766823804,1.7078478817205123,0.6156151531157129,0.3722489914754609,1.4171822499332192,0.3482221367500252,1.2142831158059637,0.8168572211568581,1.2661729966114188,0.1842646622840305,1.7690114053596253,1024484.6370502891,1.4797382441634233,0.6091310387214166,73178.42022051879,263844.8725733677
110,1,270.0,60.0,False,1.5641221359575206,1.0645981728416238,0.8507727437617256,0.6997687611787915,1.6818793236586296,0.5653470011171402,1.2895615937158587,0.9993992846104396,1.5812039498475676,0.4423341666867277,1.6626592675916927,781108.635287308,2.05635482452219,0.5230313760640242,55794.544022850685,201165.93437524533
111,1,270.0,90.0,False,1.5968238957541563,1.472478183037064,1.2858042403464913,0.9480020291278802,1.654835176716733,0.5621119723029231,1.3461995215612599,1.490385915737375,1.9464416425270181,0.7017050652305481,1.8514476051522784,642628.9241301485,1.906084923365498,0.22255701839649578,45903.27921480984,165501.9161643502
112,1,270.0,120.0,False,1.6841636866371554,1.4112985525721158,1.264996063302819,0.8965646295075317,1.4876423443856566,1.0003286544816188,1.8577614851369262,0.4947824429016284,1.8931230965068464,1.8145728682480209,1.742432128595578,822292.9309272243,0.6683492709980222,0.34562250082182405,58736.39232606774,211772.48089615305
113,1,270.0,150.0,False,1.5314452712038926,1.3350340595108892,1.1354704855878985,0.49111230178502363,1.387901600571323,0.8901071391592109,1.8078117251527992,1.0960278350746055,1.1393995350733646,1.600065758393743,1.9776300972558012,1223105.0353722312,0.5622740302429134,0.0780514098236164,87365.71912167715,314997.41079284804
114,1,270.0,180.0,False,1.5434175933122676,1.0330838411517722,0.961818406089975,0.559463343177379,1.5261168361063941,0.2553855399523303,1.397014384382725,0.9884909682484224,0.2840699461325009,0.6419983759453086,2.186097265238911,1767586.3961056822,0.6060440095331208,0.3332251404371743,126257.05088080942,455222.854933553
115,1,270.0,210.0,False,1.6429703570887053,0.5056456493292427,0.8009297116042708,0.6690884733150679,1.1840711251639928,0.20227821091168427,0.8306770803853385,0.7336584264906607,0.2705603047214038,0.3381773652248021,1.5821814174548032,2242024.3362148623,0.48937768381206104,0.14150406076455074,160145.26623819492,577409.3643168057
116,1,270.0,240.0,False,1.741243779678751,0.3909675045200768,0.5851522606032783,0.7152443181126764,0.8654543214309137,0.2646507832006344,0.543851092283329,0.844626661527798,0.24897182687875669,0.2678919366369712,1.6441335567580715,2169948.039714331,0.33097779597009447,55.329176208442476,155000.84371831265,558845.8026774442
117,1,270.0,270.0,True,1.7941128156692348,0.33363638418060376,0.37413065344812185,0.37766974158657174,0.812967258996108,0.21995085890481003,0.531483405205929,0.10246527982513462,0.2929180630915743,0.18038143567933732,1.3655284465881825,2650179.395998457,0.23144762293899834,0.10852612527662964,189299.00865832486,682525.4168723612
118,1,270.0,300.0,False,1.452713689949384,0.3666265293167531,0.3000660336782333,0.291138977648321,0.7645824744149612,0.3461710342857818,0.2669495787734276,0.08712893094965218,0.3212679171057315,0.44042880661821576,1.470149952214802,2463681.639009509,0.250916433682682,0.21747746180091254,175977.7296162378,634494.9037229732
119,1,270.0,330.0,False,1.1180751771613475,1.3596056058060948,0.37477798542828045,0.37470052804934617,0.858666153946668,0.46348565651465545,0.7116768484353166,0.19047702734157884,0.4119730619244252,0.26592309759044236,1.563997729247527,1753079.3826073115,0.3807765005562629,0.4577413812422717,125220.56532029032,451486.8026882232
120,1,300.0,0.0,False,0.6564026341365367,1.9766177516119954,0.5016091244580333,0.09621848126852406,0.7292952479858437,0.2982599587485967,0.43124724982296603,0.5042329028062152,1.1626821777652634,0.08993256018410622,279.9969217542981,785343.3185440196,1.3514508357049504,0.43206366851539935,56116.538962740495,202251.13158024388
121,1,300.0,30.0,False,0.8543507412600614,1.7601013520514734,0.6633135602736489,0.22178487304653066,0.9032282686652764,0.4613432177150363,0.7860493190485507,0.6733229760438675,1.6638882154924282,0.1774332800837824,0.8935139919856956,572150.2054141526,2.4589438660264102,0.467693774312341,40868.72788439919,147350.96991955987
122,1,300.0,60.0,False,0.9032709058274351,1.7363650732908193,0.9149047728262798,0.6854330944787796,1.3302851350911582,0.275590032074869,1.051438356447102,0.7097059356142075,2.0743754601109963,0.37403456715950834,0.7069857421471588,572574.2012846961,2.2111249292414197,0.35031846624791557,40899.10893694047,147460.1390278681
123,1,300.0,90.0,False,0.9814998972740444,1.679770568616771,0.761281201901078,1.2252738513234038,1.2217279730339463,0.7679717457308668,1.6389612389266313,0.9826653506893047,2.306555939233249,1.4265408471959948,0.7619390620707003,641379.7835041017,1.6846156640732484,0.5145355625234898,45813.98120307173,165180.23370137045
124,1,300.0,120.0,False,0.9026771983539136,1.99402436968489,1.1097841096603829,0.5902514105726153,0.8680080108080086,1.114872443021862,1.9736688864139518,0.7113100382010481,2.346753886723671,1.6902232641784596,1.2817123402525459,636077.4620601139,1.479921825175812,0.5533377607365989,45435.29132897556,163814.66400260807
125,1,300.0,150.0,False,1.1044825790824526,1.4863384974525458,0.7245664717032323,0.7623781183374898,0.8669595238278034,1.253495238462921,2.044069147853574,0.9447999909470085,1.4823052716428677,0.7851325419594455,1.8024967365374045,902018.2675290401,0.5167316433204517,0.3673231922048327,64430.88632914239,232304.9423541425
126,1,300.0,180.0,False,1.1181129896342599,0.865917124404881,0.48973147964111763,0.6407503904849514,0.5703675824653913,0.9577690330586294,1.6601971304020466,0.5863107208130407,0.9506966167536889,0.5022235854901196,2.1770029762767145,1533820.960898211,0.7527881159976985,0.4352076760291793,109559.4762838309,395019.0624960968
127,1,300.0,210.0,False,1.2095210202580389,0.631426473626342,0.15641165226783227,0.9707645484955537,0.3817734403233526,0.30391964850337844,1.0178369361009292,0.7550675685532223,0.564709378420091,0.8058356865529541,2.00469881361048,1723935.642639841,0.7343310758516315,0.1824732909608532,123138.95438638389,443981.1185456834
128,1,300.0,240.0,False,1.5188493255853146,0.515896741185228,0.19604217852727387,0.7761896343323158,0.2938844145472949,0.2823393774257407,0.5832936694016885,0.48480183429100654,0.3986536772967576,0.42644439759721553,1.1829825260029703,1643095.7593357274,0.6706987484800445,0.10379612955038221,117364.51380059868,423161.7106428104
129,1,300.0,270.0,False,1.244406091673473,0.25938685797600664,0.32575335103001796,0.48634446737696124,0.6328542978904128,0.2486745097083013,0.35968670762812555,0.1502364547616426,0.49373118085029216,0.36627582812860493,1.119788315338552,1756939.7034806702,0.35324746278277985,0.1569985283938649,125496.1357760517,452481.03356818034
130,1,300.0,300.0,True,1.0056108600845124,0.21043567505088961,0.47743345437151996,0.31831367894488266,0.5181192533957535,0.2789200004698562,0.25757058278334044,0.122112593242619,0.6280804933649335,0.2771502008974138,1.0356486012199113,1799903.9921082775,0.5428738904120027,0.19773834676364668,128564.99015113633,463546.0361723324
131,1,300.0,330.0,False,0.6110584104622039,1.0603147846689642,0.46801601155420075,0.3182727184774047,0.4353356729766964,0.187988203556644,0.29344119026064874,0.2812316481236753,0.8062984222119477,0.18470597767304237,0.9722404545972876,1019892.2124238068,0.8061826612134135,0.41182471631154727,72849.9320953342,262662.2693660404
132,1,330.0,0.0,False,0.45262329275509916,1.7215913577108726,0.24107821046115285,0.04775925948180431,0.2182305233856537,0.21385840752318902,0.806310243310175,0.44940879029063174,1.7752365993492814,0.11409382127943211,873.7683101056642,543434.7855626547,2.988963991822066,0.4931975714142528,38879.8625874878,139938.53692644532
133,1,330.0,30.0,False,0.7229346853247707,1.6219631174775597,0.41262398066366524,0.23969593261361816,0.5087352477190662,0.1304061139671366,1.403171145957926,0.6513987611067327,2.260292793746269,0.16412156105672598,317.3189688824192,529005.5339062135,2.6072254032879405,0.4601018299463523,37809.573967547774,136233.2719068963
134,1,330.0,60.0,False,0.9342194467797976,1.6871563457839538,0.45624749126006675,0.3678267659722503,0.739253195175125,0.4517229715642196,1.8838925004010478,0.5497399606481571,2.2603985597626908,0.4838760958611671,0.4438257078195948,348477.3836284912,2.307532631009017,0.7738394112492171,24892.194511398182,89746.38395197772
135,1,330.0,90.0,False,1.0801350044400895,1.709562538116841,0.40714725438058424,0.6913993165080139,0.4393892913567724,0.9257628504426603,2.051538355394885,0.3961119676926136,2.7984259695259417,0.5012847408997831,0.6718409050247357,211029.47164636373,2.211946259829639,0.6076809976279436,15074.568847986784,54348.111521896164
136,1,330.0,120.0,False,1.150163429465327,1.6677169034643404,0.5114823411247926,0.5415082901268387,0.5565562177624415,1.3210445263531045,2.2736986355743376,0.20675147732006197,2.7838821824498092,0.5725605417765036,0.30886107621403885,270408.518263267,1.84002068680636,0.2930127588895458,19315.89610873817,69640.56339423823
137,1,330.0,150.0,False,1.1190978612820082,1.5102156660744255,0.5645653149814235,0.45750637920612536,0.43405351030586203,1.4458294925545592,2.1758202258103547,1.0241282291623997,2.0294241009871326,0.28820884142902814,0.9914913182812068,359301.05278263794,1.2035459098872394,0.5865129080537308,25665.34879874257,92533.89523549758
138,1,330.0,180.0,False,0.8976780418009662,1.2756923148921309,0.4748654399174785,0.7967399482540628,0.9007233700247115,1.0865933434430177,1.5499141194924926,0.9837223282096543,1.3894368051971866,0.26045898575896376,1.36096542932967,641662.7676973399,1.404931317167049,0.16407949579056502,45833.9509641628,165253.18077978824
139,1,330.0,210.0,False,1.1312243121150993,0.9872354136053896,0.1307955374403644,1.0549158559416327,0.8264435480289352,0.781495893036215,1.244978882306322,0.8863109757506967,0.9518909630710038,0.6472003694834758,0.9940749506115244,902647.1523352603,1.3709830743848401,0.3059873294720921,64475.60470516897,232466.9609706312
140,1,330.0,240.0,False,1.047815987118034,0.6576926156189709,0.19006506474431745,1.0788594638717297,0.79579709771259,0.39167167858277985,0.9641460824166079,0.48823834957935835,0.6774250483080675,0.9544275872902794,1.0856214426199513,1053753.743778176,1.1571196067342298,0.09331734319848055,75268.80899825311,271382.89266312664
141,1,330.0,270.0,False,0.7241941630776015,0.39592825797179215,0.2347027535228659,0.8044805626816929,0.5658260435134939,0.35221326312072715,0.5547610691869985,0.4741961388573507,0.8167690343224674,0.38274858704441495,0.9168935707136596,817327.0021209078,0.9094488072854099,0.5386833657292359,58381.04806903748,210493.73481856086
142,1,330.0,300.0,False,0.7831369785299436,0.7557707238616975,0.3997314458392795,0.5134069476815195,0.33197159676764015,0.41512636030472283,0.4602760219062185,0.4352988824303161,0.9152832777981356,0.23483686905322754,0.8069621458526557,831852.7539910633,1.091636895165791,0.6720857172146761,59418.61210820899,214234.68503687304
143,1,330.0,330.0,True,0.39029805736820866,1.3500314621758687,0.22243984457207439,0.295430110414578,0.3286573380444402,0.46889511389390204,0.5788247602369139,0.42356591517235437,1.1879377593413953,0.16680439166117633,0.6221947947289785,610019.6237817139,2.2828180011608703,0.6684199128094599,43573.472149941095,157103.8957315459
144,2,0.0,0.0,True,0.961064353984388,1.509135737690594,0.14678133319893716,1052.1250771740315,0.7233215435242775,0.20098460882870411,1.5335502225901043,0.8774618362341512,2.410749485988438,0.24796141170149427,0.29116112720355714,0.4859234065924223,2.7525516044345304,0.2804234012730904,76.0390105176626,270.71873907221067
145,2,0.0,30.0,False,1.5351566856302785,0.896644243958564,0.3897261123573915,64.71649755883612,0.995317687568915,0.10724156963720242,2.2976076975352475,1.3214048893215564,3.043103968284585,0.5076497012949481,0.2721088191940977,0.7280276388836966,2.392601295839137,0.22818707039769454,5.673662495624248,16.398600793699654
146,2,0.0,60.0,False,1.9050262620733864,0.5502706054415581,0.38754927661200583,0.6057202931144101,1.1784297579904455,0.32499112740984093,2.7996953588028055,1.3588507831068735,3.044384973014254,0.38723330910621845,0.5922203501721186,0.5785953252713631,2.0099609884415246,0.17258698821857069,1.135393957055384,0.9162767868876867
147,2,0.0,90.0,False,1.901116398739915,0.7155431653853525,59.53807895306635,0.7681238035370224,0.4544435209010479,0.6496624792177594,2.790570138410038,1.2285719686671683,2.7157755148714093,0.47233226548182244,0.6838706188021506,1.306146773514419,1.4882576313287814,0.2618063891710355,5.355307115792448,15.04747164843415
148,2,0.0,120.0,False,2.199054175323727,1.2093643850922111,0.705520418266407,0.4796994981134244,0.43917368868576967,1.262821809001621,2.7731611551957505,0.7935305772963225,2.1618790865391997,0.9892167107764005,0.5596490717692526,2.160747647960333,1.750877538716468,0.9048634962939435,1.3135399470736304,0.7317891941291972
149,2,0.0,150.0,False,2.1264810583135945,1.389134911719971,0.7466860540632423,0.8974823948647893,0.6875638494003846,1.2419423055665997,2.627351380026811,0.9552620273732981,1.4911428416902925,0.7046683135224558,0.7330756371893632,2.469441154248116,2.1069662795432214,1.5467004481302173,1.4088499039751683,0.6570756709013974
150,2,0.0,180.0,False,2.152462895642289,1.6198007728888206,0.5462714949577332,1.4011080119577546,0.7604399843226014,1.108370299060566,2.410928447177974,1.1205699310650932,1.0980620625963948,0.6358786748604272,0.9753176533920712,1.6756967845050945,2.340254208113481,1.3072331000182635,1.368028165754183,0.5823163960214196
151,2,0.0,210.0,False,2.018446087522716,1.910886625042418,0.2927498892905521,1.769319616424982,0.965585998685237,0.6317701293356482,1.940000976803854,0.7521072424351594,0.6925163411071894,0.8452546316862661,1.359205768156079,0.9681364057582333,1.7049811162802153,0.7856526441799141,1.1883295337648903,0.5565043873661089
152,2,0.0,240.0,False,1.845176262051204,1.9534589103333126,0.07822594159762666,0.7110547948258448,1.4778789839365514,0.21152269987132044,1.470267413950666,0.623538033319684,0.41002508721700115,0.5122696116982938,1.6542632890089064,1.0897332950120613,0.6962731178449382,0.661154776345353,0.9567744440723402,0.5959671042552237
153,2,0.0,270.0,False,1.019413550379113,1.920147238270028,0.23082437148069684,0.38138842957080177,1.123615730660852,0.6251811642218935,0.8306603667584441,0.6897178668150976,0.7383559025659139,0.4298459469770457,1.304978956153589,1.0846374965210057,0.8838422351861757,0.7580025847770948,0.8586151314526967,0.41300198535063326
154,2,0.0,300.0,False,0.5047848020667105,2.3331145453109405,0.5488586883490956,38.01543664075058,0.7989829695063069,0.3082204851261349,0.4668041980635294,0.3388499673002332,0.9232234099843226,0.20900729363571813,157.45606057314953,0.865813874741969,0.9166518431969258,0.6982455975001272,14.598861063477292,40.763997636340434
155,2,0.0,330.0,False,0.2744445343109737,1.7506423493409942,0.34829924393549366,337.4828625916813,0.40520692865615215,0.2673876099897519,0.9662065168994048,0.4378474050740375,1.4424092739125474,0.18286813337497598,241.8906008313511,0.4887235854819668,2.1928962508455196,0.6044457317802546,42.052488641902464,102.69932863166937
156,2,30.0,0.0,False,1.3604344856148718,1.3843376172080744,0.16958207131966216,11.359284749517194,0.5115289866049684,0.3818820659142006,1.8918701301987488,0.9041759044274977,2.7311213150461437,0.18301320655969427,0.3425042983965324,0.2117590708047706,2.554209507910215,0.5297735480955738,1.7511054969727249,2.792382642765011
157,2,30.0,30.0,True,4.377647391546525,0.9894041299147378,0.36204676137689246,0.723428787753325,0.9698786400166334,0.26268135095208833,2.1818725492014366,1.3713837739544636,3.201318941143561,0.31361848424680505,0.12586992379130033,0.44255206459535656,2.383173349837662,0.12389059720178376,1.2734833389666123,1.25347498137821
158,2,30.0,60.0,False,6.983755950882875,0.5576782354793177,0.5319307252118071,0.5543011301611142,1.1132649202293083,0.33900789268036796,2.7464253126250435,1.38219649268448,2.754677012003086,0.5036855286677584,0.32732424333226906,0.5475151448430677,1.5489841562694866,0.18981861544930892,1.4343260971799496,1.739536455866676
159,2,30.0,90.0,False,2.1772757209855667,0.5874689633391995,367.9894966336392,0.5882193027259832,0.7508804685195032,0.5807834297428198,2.5765945807729915,0.9720312078815285,2.624429652523582,0.8548396103850046,0.4500741204928591,1.6429518449325768,2.3340101517131995,0.5952914801856057,27.480310511988538,94.44354466029957
160,2,30.0,120.0,False,2.231523076363845,1.190519307781652,0.7425488675184153,0.6069572340036238,0.7777255228192113,1.3993003438600486,2.5228281772736185,0.6567488414434375,2.129738960397044,1.2465273275862723,0.7644702669137915,2.4318769327525946,2.726327737105575,1.4538306590369858,1.4914945182040082,0.7400023855933681
